,ID,PredictedProb
1543,3097,0.89
1544,3099,0.76
1545,3102,0.81
1546,3103,0.91
1547,3105,0.87
1548,3106,0.92
1549,3107,0.83
1550,3108,0.73
1551,3109,0.52
1552,3114,0.7
1553,3116,0.66
1554,3117,0.57
1555,3119,0.87
1556,3121,0.51
1557,3123,0.75
1558,3124,0.93
1559,3125,0.77
1560,3126,0.58
1561,3128,0.62
1562,3129,0.67
1563,3130,0.64
1564,3131,0.69
1565,3132,0.8
1566,3133,0.75
1567,3134,0.84
1568,3135,0.69
1569,3136,0.86
1570,3137,0.89
1571,3140,0.88
1572,3141,0.83
1573,3143,0.84
1574,3144,0.89
1575,3145,0.79
1576,3147,0.64
1577,3149,0.73
1578,3151,0.78
1579,3154,0.39
1580,3156,0.8
1581,3157,0.74
1582,3158,0.72
1583,3160,0.63
1584,3161,0.95
1585,3162,0.94
1586,3164,0.91
1587,3165,0.86
1588,3168,0.47
1589,3171,0.88
1590,3173,0.6
1591,3174,0.91
1592,3175,0.62
1593,3176,0.85
1594,3177,0.77
1595,3178,0.36
1596,3181,0.73
1597,3182,0.68
1598,3186,0.98
1599,3188,0.85
1600,3190,0.83
1601,3192,0.65
1602,3194,0.69
1603,3195,0.99
1604,3197,0.81
1605,3198,0.71
1606,3202,0.67
1607,3203,0.7
1608,3204,0.75
1609,3207,0.81
1610,3208,0.71
1611,3209,0.7
1612,3210,0.87
1613,3212,0.5
1614,3213,0.92
1615,3214,0.78
1616,3219,0.38
1617,3222,0.39
1618,3224,0.62
1619,3227,0.64
1620,3229,0.71
1621,3230,0.62
1622,3231,0.87
1623,3232,0.54
1624,3233,0.91
1625,3234,0.99
1626,3235,0.65
1627,3237,0.82
1628,3238,0.88
1629,3239,0.9
1630,3240,0.87
1631,3241,0.73
1632,3242,0.78
1633,3243,0.93
1634,3244,0.83
1635,3255,0.25
1636,3256,0.88
1637,3257,0.89
1638,3258,0.85
1639,3259,0.63
1640,3260,0.88
1641,3262,0.92
1642,3263,0.71
1643,3264,0.78
1644,3266,0.66
1645,3267,0.82
1646,3268,0.61
1647,3271,0.75
1648,3274,0.86
1649,3275,0.89
1650,3276,0.74
1651,3277,0.77
1652,3278,0.53
1653,3279,0.83
1654,3280,0.94
1655,3281,0.72
1656,3282,0.8
1657,3283,0.37
1658,3284,0.62
1659,3288,0.68
1660,3290,0.95
1661,3292,0.81
1662,3293,0.73
1663,3295,0.96
1664,3296,0.76
1665,3297,0.67
1666,3299,0.83
1667,3300,0.8
1668,3301,0.84
1669,3307,0.79
1670,3308,0.72
1671,3309,0.76
1672,3311,0.66
1673,3312,0.68
1674,3313,0.75
1675,3321,0.59
1676,3322,0.84
1677,3323,0.49
1678,3325,0.71
1679,3326,0.94
1680,3327,0.95
1681,3328,0.76
1682,3330,0.79
1683,3332,0.59
1684,3333,0.96
1685,3337,0.47
1686,3343,0.8
1687,3344,0.83
1688,3345,0.67
1689,3346,0.85
1690,3350,0.82
1691,3352,0.94
1692,3354,0.93
1693,3355,0.75
1694,3360,0.87
1695,3361,0.51
1696,3364,0.87
1697,3365,0.83
1698,3367,0.69
1699,3370,0.74
1700,3371,0.51
1701,3372,0.99
1702,3374,0.8
1703,3378,0.69
1704,3379,0.88
1705,3380,0.82
1706,3382,0.91
1707,3383,0.62
1708,3384,0.65
1709,3385,0.63
1710,3387,0.97
1711,3388,0.96
1712,3389,0.7
1713,3390,0.63
1714,3392,0.96
1715,3393,0.92
1716,3394,0.93
1717,3395,0.88
1718,3398,0.81
1719,3399,0.38
1720,3400,0.87
1721,3403,0.72
1722,3405,0.67
1723,3406,0.88
1724,3407,0.51
1725,3408,0.97
1726,3410,0.61
1727,3414,0.57
1728,3417,0.93
1729,3418,0.91
1730,3421,0.74
1731,3422,0.93
1732,3426,0.84
1733,3427,0.82
1734,3435,0.67
1735,3436,0.99
1736,3437,0.75
1737,3438,0.74
1738,3439,0.58
1739,3442,0.99
1740,3443,0.8
1741,3444,0.7
1742,3445,0.59
1743,3449,0.58
1744,3450,0.52
1745,3451,0.91
1746,3452,0.86
1747,3453,0.71
1748,3456,0.46
1749,3457,0.9
1750,3458,0.69
1751,3459,0.58
1752,3462,0.78
1753,3466,0.64
1754,3471,0.59
1755,3472,0.67
1756,3474,0.81
1757,3475,0.98
1758,3477,0.82
1759,3478,0.95
1760,3479,0.83
1761,3480,0.79
1762,3482,0.54
1763,3485,0.56
1764,3487,0.97
1765,3488,0.59
1766,3493,0.72
1767,3495,0.86
1768,3498,0.8
1769,3500,0.9
1770,3502,0.8
1771,3503,0.74
1772,3504,0.75
1773,3506,0.63
1774,3507,0.77
1775,3508,0.92
1776,3509,0.89
1777,3510,0.76
1778,3511,0.97
1779,3512,0.81
1780,3513,0.83
1781,3515,0.77
1782,3516,0.79
1783,3519,0.84
1784,3521,0.92
1785,3522,0.86
1786,3530,0.8
1787,3531,0.88
1788,3533,0.78
1789,3538,0.88
1790,3539,0.73
1791,3541,0.97
1792,3542,0.59
1793,3543,0.8
1794,3544,0.95
1795,3546,0.77
1796,3547,0.89
1797,3549,0.87
1798,3551,0.69
1799,3555,0.95
1800,3557,0.37
1801,3558,0.74
1802,3559,0.76
1803,3560,0.61
1804,3561,0.6
1805,3563,0.82
1806,3566,0.73
1807,3572,0.94
1808,3574,0.68
1809,3575,0.94
1810,3577,0.91
1811,3578,0.84
1812,3580,0.87
1813,3582,0.52
1814,3583,0.79
1815,3584,0.9
1816,3585,0.68
1817,3586,0.45
1818,3589,0.56
1819,3590,0.85
1820,3592,0.38
1821,3593,0.88
1822,3595,0.79
1823,3596,0.66
1824,3597,0.84
1825,3598,0.78
1826,3602,0.49
1827,3604,0.65
1828,3605,0.82
1829,3609,0.66
1830,3610,0.8
1831,3612,0.52
1832,3615,0.9
1833,3617,0.28
1834,3626,0.74
1835,3629,0.65
1836,3630,0.85
1837,3632,0.85
1838,3634,0.79
1839,3635,0.69
1840,3636,0.58
1841,3637,0.71
1842,3638,0.79
1843,3642,0.81
1844,3644,0.85
1845,3646,0.79
1846,3647,0.89
1847,3650,0.65
1848,3655,0.79
1849,3656,0.79
1850,3657,0.82
1851,3658,0.79
1852,3661,0.6
1853,3663,0.82
1854,3665,0.68
1855,3669,0.64
1856,3670,0.86
1857,3672,0.8
1858,3675,0.8
1859,3679,0.81
1860,3682,0.67
1861,3686,0.67
1862,3688,0.63
1863,3694,0.79
1864,3697,0.75
1865,3698,0.29
1866,3701,0.67
1867,3703,0.78
1868,3709,0.8
1869,3710,0.9
1870,3712,0.89
1871,3713,0.68
1872,3717,0.8
1873,3719,0.77
1874,3721,0.87
1875,3722,0.79
1876,3724,0.72
1877,3725,0.92
1878,3727,0.67
1879,3728,0.92
1880,3729,0.67
1881,3731,0.7
1882,3732,0.81
1883,3736,0.89
1884,3737,0.69
1885,3741,0.67
1886,3744,0.89
1887,3745,0.75
1888,3749,0.8
1889,3750,0.54
1890,3752,0.62
1891,3753,0.65
1892,3754,0.88
1893,3755,0.82
1894,3756,0.88
1895,3757,0.71
1896,3758,0.79
1897,3761,0.75
1898,3762,0.88
1899,3763,0.89
1900,3765,0.65
1901,3767,0.83
1902,3769,0.81
1903,3771,0.57
1904,3774,0.76
1905,3779,0.88
1906,3781,0.77
1907,3782,0.8
1908,3785,0.82
1909,3786,0.95
1910,3787,0.72
1911,3788,0.93
1912,3789,0.76
1913,3791,0.78
1914,3793,0.7
1915,3794,0.6
1916,3795,0.77
1917,3798,0.37
1918,3799,0.79
1919,3804,0.85
1920,3805,0.47
1921,3808,0.95
1922,3812,0.72
1923,3814,0.23
1924,3815,0.83
1925,3817,0.81
1926,3820,0.85
1927,3821,0.86
1928,3822,0.88
1929,3824,0.85
1930,3825,0.89
1931,3826,0.75
1932,3828,0.94
1933,3829,0.77
1934,3833,0.71
1935,3834,0.79
1936,3835,0.55
1937,3836,0.54
1938,3838,0.61
1939,3842,0.44
1940,3843,0.8
1941,3848,0.51
1942,3849,0.61
1943,3855,0.46
1944,3861,0.77
1945,3862,1.0
1946,3864,0.73
1947,3866,0.81
1948,3870,0.9
1949,3876,0.81
1950,3877,0.72
1951,3879,0.84
1952,3881,0.88
1953,3882,0.95
1954,3883,0.71
1955,3885,0.98
1956,3886,0.66
1957,3887,0.8
1958,3890,0.7575
1959,3891,0.6
1960,3892,0.88
1961,3893,0.81
1962,3894,0.96
1963,3897,0.82
1964,3898,0.92
1965,3900,0.82
1966,3901,0.62
1967,3902,0.65
1968,3903,0.77
1969,3904,0.88
1970,3906,0.5
1971,3908,0.77
1972,3909,0.79
1973,3911,0.98
1974,3912,0.84
1975,3914,0.65
1976,3916,0.83
1977,3917,0.9
1978,3919,0.9
1979,3927,0.9
1980,3929,0.75
1981,3930,0.83
1982,3934,0.48
1983,3937,0.73
1984,3939,0.86
1985,3943,0.56
1986,3944,0.7685476190476191
1987,3946,0.92
1988,3947,1.0
1989,3951,0.63
1990,3953,0.88
1991,3954,0.35
1992,3955,0.94
1993,3956,0.62
1994,3957,0.56
1995,3960,0.84
1996,3964,0.95
1997,3965,0.58
1998,3967,0.31
1999,3969,0.8
2000,3971,0.72
2001,3972,0.77
2002,3973,0.88
2003,3974,0.84
2004,3976,0.46
2005,3978,0.77
2006,3979,0.84
2007,3980,0.59
2008,3983,0.83
2009,3988,0.84
2010,3989,0.88
2011,3990,0.81
2012,3991,0.58
2013,3993,0.89
2014,3996,0.87
2015,3998,0.89
2016,4000,0.76
2017,4001,0.96
2018,4006,0.62
2019,4007,0.97
2020,4009,0.86
2021,4010,0.94
2022,4011,0.78
2023,4012,0.65
2024,4013,0.74
2025,4015,0.61
2026,4016,0.7
2027,4018,0.96
2028,4021,0.97
2029,4023,0.76
2030,4026,0.88
2031,4028,0.64
2032,4029,0.92
2033,4030,0.7
2034,4032,0.9
2035,4039,0.88
2036,4041,0.62
2037,4042,0.98
2038,4047,0.64
2039,4049,0.73
2040,4050,0.66
2041,4051,0.93
2042,4054,0.79
2043,4057,0.82
2044,4060,0.58
2045,4061,0.54
2046,4070,0.67
2047,4072,0.88
2048,4073,0.79
2049,4076,0.82
2050,4078,0.88
2051,4079,0.91
2052,4080,0.63
2053,4082,0.95
2054,4084,0.74
2055,4087,0.73
2056,4088,0.77
2057,4089,0.74
2058,4090,0.73
2059,4092,0.77
2060,4094,0.92
2061,4095,0.7
2062,4096,0.63
2063,4100,1.0
2064,4102,0.25
2065,4103,0.98
2066,4104,0.81
2067,4106,0.85
2068,4107,0.88
2069,4109,0.67
2070,4110,0.59
2071,4111,0.91
2072,4112,0.74
2073,4113,0.78
2074,4115,0.77
2075,4116,0.63
2076,4119,0.96
2077,4122,0.83
2078,4124,0.46
2079,4126,0.83
2080,4127,0.9
2081,4129,0.88
2082,4130,0.64
2083,4131,0.8
2084,4132,0.69
2085,4133,0.65
2086,4135,0.77
2087,4139,0.94
2088,4142,0.75
2089,4143,0.95
2090,4149,0.94
2091,4151,0.77
2092,4153,0.91
2093,4154,0.97
2094,4156,0.76
2095,4157,0.96
2096,4158,0.72
2097,4161,0.79
2098,4163,0.82
2099,4166,0.59
2100,4169,0.54
2101,4170,0.7
2102,4172,0.79
2103,4174,0.85
2104,4180,0.82
2105,4191,0.89
2106,4192,0.8
2107,4200,0.62
2108,4202,0.98
2109,4204,0.9
2110,4207,0.98
2111,4208,0.8
2112,4209,0.73
2113,4211,0.93
2114,4212,0.67
2115,4213,0.79
2116,4214,0.93
2117,4215,0.66
2118,4216,0.49
2119,4218,0.76
2120,4221,0.73
2121,4222,0.88
2122,4226,0.91
2123,4229,0.83
2124,4232,0.7
2125,4234,0.78
2126,4235,0.82
2127,4236,0.92
2128,4239,0.61
2129,4241,0.88
2130,4242,0.75
2131,4247,0.95
2132,4248,0.92
2133,4249,0.78
2134,4250,0.66
2135,4251,0.82
2136,4252,0.81
2137,4253,0.81
2138,4254,0.58
2139,4256,0.95
2140,4261,0.76
2141,4262,0.67
2142,4266,0.64
2143,4267,0.7
2144,4268,0.97
2145,4273,0.98
2146,4274,0.91
2147,4275,0.97
2148,4277,0.73
2149,4279,0.85
2150,4283,0.88
2151,4287,0.68
2152,4288,0.87
2153,4289,0.72
2154,4291,0.7
2155,4296,0.9
2156,4297,0.93
2157,4298,0.44
2158,4299,0.59
2159,4301,0.95
2160,4303,0.85
2161,4304,0.73
2162,4306,0.97
2163,4307,0.54
2164,4308,0.67
2165,4310,0.79
2166,4311,0.8
2167,4313,0.89
2168,4317,0.67
2169,4318,0.82
2170,4323,0.93
2171,4324,0.84
2172,4326,0.56
2173,4328,0.8
2174,4330,0.88
2175,4331,0.45
2176,4332,0.87
2177,4335,0.92
2178,4337,0.67
2179,4338,0.9
2180,4339,0.68
2181,4341,0.95
2182,4342,0.69
2183,4343,0.89
2184,4344,0.94
2185,4345,0.72
2186,4346,0.69
2187,4347,0.93
2188,4349,0.88
2189,4350,0.56
2190,4351,0.79
2191,4352,0.89
2192,4354,0.9
2193,4356,0.76
2194,4357,0.68
2195,4360,0.72
2196,4361,0.79
2197,4364,0.88
2198,4365,0.83
2199,4366,0.39
2200,4368,0.98
2201,4372,0.57
2202,4373,0.77
2203,4376,0.83
2204,4378,0.64
2205,4379,0.55
2206,4382,0.75
2207,4383,0.64
2208,4385,0.53
2209,4389,0.68
2210,4393,0.68
2211,4394,0.49
2212,4395,0.7
2213,4396,0.92
2214,4397,0.77
2215,4398,0.71
2216,4399,0.9
2217,4402,0.78
2218,4405,0.88
2219,4406,0.99
2220,4407,0.39
2221,4408,0.87
2222,4410,0.57
2223,4412,0.63
2224,4414,0.82
2225,4417,0.87
2226,4418,0.66
2227,4419,0.9
2228,4421,0.96
2229,4424,0.95
2230,4427,0.91
2231,4428,0.94
2232,4429,0.87
2233,4430,0.77
2234,4431,0.88
2235,4433,0.94
2236,4434,0.63
2237,4435,0.83
2238,4438,0.5
2239,4439,0.77
2240,4441,0.93
2241,4444,0.94
2242,4445,0.86
2243,4446,0.95
2244,4447,0.9
2245,4449,0.98
2246,4450,0.76
2247,4453,0.76
2248,4456,0.77
2249,4460,0.87
2250,4461,0.76
2251,4462,0.82
2252,4463,0.66
2253,4464,0.61
2254,4465,0.88
2255,4468,0.78
2256,4471,0.8
2257,4474,0.94
2258,4476,0.82
2259,4477,0.87
2260,4480,0.69
2261,4482,0.64
2262,4484,0.83
2263,4488,0.72
2264,4489,0.82
2265,4490,0.69
2266,4492,0.71
2267,4495,0.84
2268,4499,0.41
2269,4501,0.66
2270,4502,0.78
2271,4504,0.94
2272,4508,0.67
2273,4510,0.45
2274,4511,0.89
2275,4513,0.84
2276,4514,0.67
2277,4516,0.94
2278,4518,0.76
2279,4520,0.89
2280,4521,0.58
2281,4523,0.6
2282,4524,0.87
2283,4527,0.75
2284,4531,0.93
2285,4536,0.64
2286,4538,0.67
2287,4539,0.72
2288,4540,0.65
2289,4542,0.97
2290,4543,0.47
2291,4548,0.64
2292,4549,0.63
2293,4550,1.0
2294,4552,0.74
2295,4557,0.71
2296,4559,0.67
2297,4561,0.92
2298,4564,0.93
2299,4565,0.82
2300,4566,0.58
2301,4569,0.7
2302,4570,0.77
2303,4571,0.57
2304,4573,0.91
2305,4574,0.96
2306,4575,0.72
2307,4576,0.77
2308,4580,0.87
2309,4583,0.9
2310,4584,0.84
2311,4585,0.71
2312,4587,0.54
2313,4589,0.82
2314,4591,0.76
2315,4593,0.71
2316,4599,0.86
2317,4600,0.62
2318,4601,0.74
2319,4602,0.78
2320,4605,0.76
2321,4607,0.61
2322,4609,0.93
2323,4611,0.64
2324,4612,0.77
2325,4615,0.8
2326,4628,0.72
2327,4630,0.79
2328,4633,0.46
2329,4637,0.76
2330,4639,0.85
2331,4640,0.71
2332,4648,0.81
2333,4652,0.63
2334,4653,0.69
2335,4655,0.73
2336,4658,0.91
2337,4660,0.33
2338,4663,0.59
2339,4665,0.79
2340,4666,0.72
2341,4668,0.78
2342,4669,0.61
2343,4671,0.75
2344,4673,0.84
2345,4674,0.74
2346,4675,0.82
2347,4679,0.69
2348,4682,0.82
2349,4683,0.6
2350,4685,0.94
2351,4686,0.85
2352,4687,0.7
2353,4688,0.86
2354,4690,0.26
2355,4693,0.77
2356,4697,0.84
2357,4698,0.86
2358,4700,0.58
2359,4707,0.85
2360,4709,0.88
2361,4710,0.86
2362,4711,0.55
2363,4712,0.48
2364,4714,0.76
2365,4717,0.7
2366,4719,0.49
2367,4721,0.69
2368,4723,0.73
2369,4727,0.7
2370,4728,0.72
2371,4729,0.81
2372,4730,0.9
2373,4733,0.93
2374,4734,0.87
2375,4735,0.59
2376,4736,0.88
2377,4737,0.88
2378,4740,0.75
2379,4741,0.8
2380,4742,0.54
2381,4744,0.45
2382,4745,0.58
2383,4750,0.81
2384,4754,0.7
2385,4757,0.89
2386,4758,0.62
2387,4759,0.72
2388,4760,0.73
2389,4762,0.97
2390,4768,0.64
2391,4770,0.71
2392,4771,0.63
2393,4773,0.69
2394,4774,0.61
2395,4775,0.88
2396,4778,0.82
2397,4779,0.8
2398,4780,0.55
2399,4781,0.87
2400,4782,0.83
2401,4783,0.53
2402,4784,0.44
2403,4786,0.47
2404,4793,0.47
2405,4794,0.75
2406,4795,0.85
2407,4797,0.29
2408,4799,0.78
2409,4802,0.77
2410,4805,0.7859999999999999
2411,4808,0.86
2412,4810,1.0
2413,4812,0.9
2414,4813,0.87
2415,4814,0.79
2416,4820,0.65
2417,4821,0.93
2418,4822,0.79
2419,4823,0.78
2420,4826,0.87
2421,4827,0.76
2422,4828,0.55
2423,4829,0.8
2424,4830,0.75
2425,4831,0.91
2426,4832,0.68
2427,4833,0.67
2428,4834,0.74
2429,4838,0.9
2430,4840,0.96
2431,4844,0.78
2432,4845,0.57
2433,4846,0.75
2434,4847,0.64
2435,4849,0.97
2436,4852,0.65
2437,4854,0.62
2438,4855,0.82
2439,4857,0.86
2440,4858,0.84
2441,4859,0.79
2442,4865,0.79
2443,4866,0.84
2444,4869,0.83
2445,4870,0.72
2446,4872,0.8
2447,4873,0.75
2448,4875,0.8
2449,4876,0.87
2450,4878,0.82
2451,4879,0.26
2452,4880,0.67
2453,4884,0.7
2454,4885,0.81
2455,4887,0.91
2456,4889,0.42
2457,4891,0.94
2458,4892,0.63
2459,4894,0.62
2460,4897,0.83
2461,4898,0.89
2462,4899,0.98
2463,4900,0.61
2464,4902,0.96
2465,4903,0.82
2466,4904,0.8
2467,4910,0.52
2468,4915,0.85
2469,4920,0.74
2470,4924,0.92
2471,4925,0.64
2472,4927,0.97
2473,4928,0.69
2474,4929,0.87
2475,4933,0.68
2476,4934,0.67
2477,4937,0.96
2478,4941,0.53
2479,4949,0.87
2480,4950,0.72
2481,4951,0.6
2482,4953,0.74
2483,4954,0.89
2484,4956,0.72
2485,4957,0.42
2486,4967,0.68
2487,4970,0.76
2488,4971,0.49
2489,4972,0.91
2490,4976,0.67
2491,4977,0.67
2492,4978,0.86
2493,4979,0.89
2494,4980,0.62
2495,4981,0.75
2496,4983,0.81
2497,4985,0.7
2498,4988,0.68
2499,4989,0.42
2500,4993,0.63
2501,5000,0.8
2502,5001,0.94
2503,5003,0.82
2504,5005,0.83
2505,5006,0.938547619047619
2506,5007,0.99
2507,5008,0.69
2508,5010,0.39
2509,5011,0.9
2510,5012,0.85
2511,5014,0.97
2512,5016,0.82
2513,5017,0.91
2514,5019,0.77
2515,5020,0.55
2516,5021,0.64
2517,5022,0.92
2518,5023,0.72
2519,5024,0.74
2520,5025,0.84
2521,5026,0.84
2522,5027,0.97
2523,5028,0.98
2524,5029,0.69
2525,5030,0.9
2526,5032,0.77
2527,5033,0.61
2528,5034,0.88
2529,5036,0.79
2530,5037,0.72
2531,5038,0.9
2532,5040,0.83
2533,5042,0.6
2534,5044,0.94
2535,5048,0.7
2536,5049,0.64
2537,5052,0.85
2538,5054,0.92
2539,5055,0.7
2540,5057,0.88
2541,5058,0.84
2542,5061,0.66
2543,5062,0.89
2544,5065,0.63
2545,5070,0.76
2546,5071,0.78
2547,5072,0.8
2548,5073,0.76
2549,5074,0.67
2550,5075,0.68
2551,5079,0.79
2552,5080,0.79
2553,5082,0.58
2554,5089,0.61
2555,5093,0.77
2556,5096,0.9
2557,5098,0.57
2558,5099,0.66
2559,5100,0.79
2560,5101,0.83
2561,5105,0.89
2562,5111,0.69
2563,5112,0.7
2564,5119,0.79
2565,5123,0.98
2566,5128,0.71
2567,5129,0.84
2568,5130,0.64
2569,5134,0.78
2570,5137,0.63
2571,5139,0.7
2572,5140,0.85
2573,5141,0.46
2574,5143,0.54
2575,5144,0.88
2576,5148,0.77
2577,5151,0.72
2578,5154,0.8
2579,5159,0.89
2580,5163,0.66
2581,5164,0.72
2582,5165,0.77
2583,5166,0.9
2584,5167,0.39
2585,5169,0.69
2586,5170,0.83
2587,5171,0.88
2588,5174,0.95
2589,5175,0.85
2590,5176,0.73
2591,5177,0.62
2592,5180,0.56
2593,5182,0.69
2594,5184,0.91
2595,5186,0.95
2596,5187,0.95
2597,5189,0.66
2598,5190,0.91
2599,5191,0.93
2600,5192,0.75
2601,5197,0.67
2602,5199,0.79
2603,5201,0.87
2604,5202,0.81
2605,5203,0.94
2606,5206,0.78
2607,5208,0.98
2608,5209,0.7
2609,5213,0.71
2610,5216,0.59
2611,5217,0.54
2612,5219,0.89
2613,5220,0.52
2614,5221,0.53
2615,5222,0.91
2616,5223,0.93
2617,5225,0.64
2618,5227,0.85
2619,5230,0.95
2620,5231,0.82
2621,5239,0.78
2622,5240,0.72
2623,5246,0.79
2624,5250,1.0
2625,5253,0.78
2626,5255,0.56
2627,5257,0.96
2628,5258,0.95
2629,5260,0.87
2630,5262,0.63
2631,5263,0.96
2632,5267,0.85
2633,5268,0.72
2634,5273,0.93
2635,5274,0.95
2636,5275,0.85
2637,5278,0.32
2638,5280,0.62
2639,5282,0.66
2640,5285,0.87
2641,5286,0.69
2642,5287,0.91
2643,5288,0.85
2644,5290,0.74
2645,5294,0.78
2646,5297,0.86
2647,5304,0.64
2648,5306,0.75
2649,5307,0.92
2650,5308,0.64
2651,5309,0.97
2652,5312,0.67
2653,5313,0.74
2654,5314,0.8
2655,5318,0.78
2656,5319,0.72
2657,5321,0.76
2658,5322,0.97
2659,5324,0.54
2660,5326,0.71
2661,5327,0.93
2662,5328,0.75
2663,5329,0.8
2664,5333,0.94
2665,5334,0.83
2666,5335,0.82
2667,5336,0.52
2668,5337,0.85
2669,5338,0.89
2670,5339,0.68
2671,5344,0.89
2672,5345,0.94
2673,5346,0.68
2674,5347,0.84
2675,5352,0.81
2676,5355,0.84
2677,5356,0.94
2678,5357,0.8
2679,5365,0.91
2680,5366,0.93
2681,5369,0.73
2682,5370,0.78
2683,5371,0.67
2684,5373,0.82
2685,5376,0.99
2686,5377,0.91
2687,5380,0.91
2688,5381,0.98
2689,5384,0.75
2690,5390,0.75
2691,5391,0.93
2692,5393,0.44
2693,5396,0.76
2694,5398,0.83
2695,5400,0.96
2696,5401,0.7
2697,5402,0.8085476190476192
2698,5405,0.83
2699,5407,0.91
2700,5408,0.87
2701,5410,0.65
2702,5411,0.73
2703,5416,0.96
2704,5417,0.77
2705,5420,0.9
2706,5422,0.76
2707,5423,0.8
2708,5426,0.69
2709,5429,0.74
2710,5431,0.75
2711,5432,0.65
2712,5433,0.86
2713,5434,0.79
2714,5435,0.64
2715,5437,0.88
2716,5438,0.39
2717,5439,0.8
2718,5440,0.8
2719,5442,0.77
2720,5443,0.81
2721,5446,0.91
2722,5448,0.65
2723,5449,0.68
2724,5450,0.87
2725,5454,0.7
2726,5455,0.85
2727,5456,0.59
2728,5458,0.82
2729,5462,0.8
2730,5465,0.78
2731,5467,0.77
2732,5468,0.93
2733,5469,0.69
2734,5471,0.54
2735,5473,0.96
2736,5474,0.78
2737,5476,0.9
2738,5477,0.92
2739,5478,0.41
2740,5488,0.63
2741,5489,0.71
2742,5491,0.72
2743,5492,0.7
2744,5494,0.93
2745,5495,0.82
2746,5496,0.87
2747,5497,0.77
2748,5498,0.68
2749,5501,0.72
2750,5504,0.91
2751,5506,0.82
2752,5507,0.73
2753,5508,0.52
2754,5510,0.64
2755,5511,0.72
2756,5513,0.56
2757,5514,0.88
2758,5516,0.9
2759,5517,0.93
2760,5518,0.58
2761,5526,0.61
2762,5527,0.93
2763,5528,0.59
2764,5531,0.8
2765,5540,0.94
2766,5541,0.69
2767,5544,0.93
2768,5545,0.97
2769,5546,0.56
2770,5548,0.97
2771,5549,0.93
2772,5550,0.54
2773,5552,0.86
2774,5553,0.35
2775,5554,0.97
2776,5555,0.9
2777,5564,0.95
2778,5565,0.85
2779,5566,0.83
2780,5571,0.73
2781,5572,0.92
2782,5573,0.86
2783,5574,0.9
2784,5579,0.65
2785,5581,0.82
2786,5582,0.58
2787,5586,0.86
2788,5587,0.78
2789,5588,0.74
2790,5590,0.94
2791,5591,0.83
2792,5593,0.74
2793,5594,0.9
2794,5595,0.86
2795,5596,0.47
2796,5597,0.3
2797,5600,0.88
2798,5602,0.87
2799,5604,0.37
2800,5606,0.82
2801,5610,0.53
2802,5611,0.81
2803,5612,0.75
2804,5613,0.87
2805,5614,0.95
2806,5616,0.81
2807,5617,0.86
2808,5620,0.96
2809,5625,0.31
2810,5626,0.38
2811,5628,0.87
2812,5632,0.91
2813,5636,0.82
2814,5638,0.8
2815,5640,0.98
2816,5646,0.64
2817,5649,0.94
2818,5652,0.71
2819,5654,0.6
2820,5655,0.89
2821,5657,0.86
2822,5658,0.73
2823,5660,0.48
2824,5661,0.83
2825,5663,0.88
2826,5666,0.71
2827,5668,0.76
2828,5669,0.87
2829,5671,0.59
2830,5672,0.87
2831,5674,0.79
2832,5676,0.92
2833,5679,0.94
2834,5681,0.81
2835,5682,0.68
2836,5683,0.89
2837,5685,0.64
2838,5687,0.89
2839,5688,0.8
2840,5689,0.96
2841,5690,0.97
2842,5691,0.72
2843,5693,0.77
2844,5694,0.66
2845,5695,0.78
2846,5697,0.72
2847,5701,0.58
2848,5707,0.67
2849,5708,0.88
2850,5711,0.55
2851,5713,0.79
2852,5715,0.91
2853,5716,0.85
2854,5717,0.8
2855,5718,0.93
2856,5720,0.52
2857,5722,0.49
2858,5724,0.86
2859,5725,0.5
2860,5729,0.58
2861,5731,0.67
2862,5732,0.42
2863,5733,0.65
2864,5735,0.88
2865,5736,0.87
2866,5737,0.56
2867,5738,0.93
2868,5740,0.96
2869,5741,0.54
2870,5743,0.88
2871,5744,0.88
2872,5745,0.46
2873,5747,0.75
2874,5753,0.9
2875,5756,0.78
2876,5760,0.64
2877,5763,0.64
2878,5765,0.95
2879,5767,0.73
2880,5768,0.76
2881,5771,0.73
2882,5772,0.83
2883,5773,0.8
2884,5775,0.7
2885,5776,0.72
2886,5777,0.54
2887,5780,0.79
2888,5781,0.94
2889,5783,0.59
2890,5784,0.74
2891,5785,0.77
2892,5787,0.9
2893,5790,0.95
2894,5791,0.72
2895,5792,0.88
2896,5793,0.83
2897,5794,0.55
2898,5797,0.9
2899,5799,0.82
2900,5801,0.79
2901,5803,0.7
2902,5807,0.67
2903,5808,0.62
2904,5809,0.95
2905,5810,0.75
2906,5811,0.73
2907,5812,0.8
2908,5815,0.9
2909,5816,0.84
2910,5817,0.92
2911,5819,0.77
2912,5820,0.88
2913,5823,0.47
2914,5828,0.9
2915,5830,0.78
2916,5832,0.47
2917,5833,0.63
2918,5834,0.67
2919,5835,0.65
2920,5836,0.67
2921,5837,0.85
2922,5838,0.69
2923,5839,0.48
2924,5840,0.7
2925,5841,0.75
2926,5842,0.68
2927,5845,0.77
2928,5849,0.9
2929,5851,0.9
2930,5853,0.82
2931,5855,0.59
2932,5857,0.84
2933,5858,0.63
2934,5859,0.81
2935,5862,0.97
2936,5863,0.43
2937,5868,0.54
2938,5869,0.65
